0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,mean
0.0,0.0,-0.09375,-0.15555555555555559,0.0,0.35,0.0,0.6,0.0,-0.1,0.0,-0.19583333333333333,0.375,0.0,0.0,0.25,0.3,0.0,-0.125,0.0,0.4000000000000001,0.0,0.0,-0.2,0.16666666666666666,0.0628611111111111
0.5,-0.08888888888888889,0.0,0.0,0.1,0.0,-0.05,0.0,0.40727272727272723,-0.5,0.18333333333333335,0.0,-0.35,0.0,0.13636363636363635,-0.010000000000000009,0.125,0.059999999999999984,0.3,0.0,0.0,0.0,0.0,0.25,0.0,0.042523232323232324
0.0,-0.2,0.0,0.125,-0.0625,0.0,-0.05,0.125,0.1670995670995671,-0.2,0.0,0.0,-0.2,0.0,0.14583333333333334,0.0,0.0840909090909091,0.13636363636363635,0.0,0.0,-0.6,-0.0625,0.008608815426997247,0.0,0.5,-0.003320149547422275
0.25,-1.0,0.1,0.09999999999999999,0.4166666666666667,0.19444444444444445,0.5,0.15625,0.1375,0.5,0.1,0.0,0.0,-0.16999999999999998,0.1875,0.0,0.0,0.0,0.2,0.011111111111111112,0.0,0.35000000000000003,0.125,0.2,-0.15555555555555559,0.08811666666666668
0.09090909090909091,0.0,-0.05,-0.1,0.0,0.03454545454545454,0.0,0.55,0.0,0.05,0.0,0.125,0.005681818181818177,0.08035714285714285,0.0,0.0,0.0,0.0,-0.02840909090909091,0.0,0.0,0.13282828282828282,0.0,0.0,-0.125,0.03063650793650794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06333333333333334,0.19128787878787878,-0.0027272727272727227,0.275,0.0,-0.018518518518518528,0.0,0.0,0.0,0.0,0.25,0.2619047619047619,-0.05,0.0,0.175,0.20727272727272728,-0.11666666666666665,0.5,0.04999999999999999,0.0,0.0,0.13636363636363635,0.0,-0.1,0.0,0.06782332852332852
0.27083333333333337,0.13636363636363635,-0.4375,0.0,-0.6499999999999999,0.0,-0.5,-0.22499999999999998,0.1875,0.0,0.14015873015873018,-0.45,0.1,0.0,0.5,-0.03333333333333333,-0.2,-0.1277777777777778,0.3333333333333333,-0.075,0.13636363636363635,0.03125,0.5583333333333333,0.21818181818181817,0.15,0.0025482683982683972
0.0,-0.09999999999999999,0.5,0.024999999999999998,0.0,0.0,0.12878787878787878,0.7,0.0,0.125,0.0,-0.03333333333333333,0.0,0.024999999999999998,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-0.3,0.0,0.0,-0.3,0.03721818181818182
-1.0,0.0814814814814815,0.0,0.0,0.0,0.0,0.11818181818181818,0.0,0.0,0.0,0.0,0.13636363636363635,0.1,0.1,0.0,0.0,0.27999999999999997,-0.13333333333333333,0.0,-0.2777777777777778,0.0,0.06818181818181818,0.0,0.11363636363636363,0.3,-0.00453063973063973
0.0,0.0,0.0,0.0,0.0,-0.13333333333333333,0.2,-0.3,0.012121212121212116,0.0,0.20714285714285713,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.5,0.0,-0.1,0.0,0.125,0.175,0.5,0.2857142857142857,0.06419913419913419
